set,clip,words,chunks,asr_ms,nmt_ms,tts_ms,full_ms,first_audio_ms,last_audio_ms,stalls,chunk_vs_whole_chrf,recognized,whole,chunked
public,bench/clips/public/hi/fleurs-hi_00173_1823.wav,25,4,792,2518,533,3843,2248,7353,0,68.6,यातायात भाव दो बिंदुओं के बीच व्यक्तिगत चालकों और वाहनों की गतिविधि और एक दूसरे के साथ की जाने वाली पारस्परिक क्रिया का अध्ययन है,ᱴᱨᱟᱯᱷᱤᱠ ᱨᱮᱭᱟᱜ ᱪᱤᱱᱦᱟᱹ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱵᱟᱨᱭᱟ ᱛᱟᱞᱢᱟ ᱢᱩᱫᱨᱮ ᱵᱮᱼᱵᱟᱹᱛᱤᱞ ᱰᱨᱟᱭᱵᱷᱟᱨ ᱟᱨ ᱜᱟᱹᱰᱤ ᱨᱮᱭᱟᱜ ᱠᱟᱹᱢᱤ ᱦᱚᱨᱟ ᱟᱨ ᱢᱤᱫ ᱮᱴᱟᱜ ᱥᱟᱶ ᱡᱳᱜᱟᱡᱳᱜ ᱨᱮᱭᱟᱜ ᱵᱤᱪᱷᱱᱟᱶ ᱾,ᱴᱨᱟᱯᱷᱤᱠ ᱨᱮᱭᱟᱜ ᱪᱤᱱᱦᱟᱹ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱵᱟᱨᱭᱟ ᱛᱟᱞᱢᱟ ᱢᱩᱫᱨᱮ ᱵᱷᱮᱜᱟᱨ ᱰᱨᱟᱭᱵᱷᱟᱨ ᱾ | ᱟᱨ ᱜᱟᱹᱰᱤ ᱨᱮᱭᱟᱜ ᱠᱟᱹᱢᱤ ᱦᱚᱨᱟ ᱾ | ᱟᱨ ᱢᱤᱫ ᱦᱚᱲ ᱟᱨ ᱢᱤᱫ ᱦᱚᱲᱟᱜ ᱥᱟᱞᱟᱜ ᱮ ᱠᱚᱨᱟᱣ ᱞᱮᱫᱟ ᱾ | ᱪᱟᱞᱟᱣᱚᱜ ᱠᱟᱱ ᱡᱳᱜᱟᱡᱳᱜ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱵᱤᱰᱟᱹᱣᱟᱱ ᱾
public,bench/clips/public/hi/fleurs-hi_00174_1880.wav,15,2,744,2647,347,3739,1972,3698,0,70.5,इस प्रकार जब पेंसिल आई तो यह कई लोगों के लिए एक अच्छी दोस्त थी,ᱱᱚᱶᱟ ᱞᱮᱠᱟᱛᱮ ᱯᱮᱱᱥᱤᱞ ᱦᱮᱡ ᱚᱠᱛᱚ ᱟᱭᱢᱟ ᱦᱚᱲ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱱᱟᱯᱟᱭ ᱜᱟᱛᱮ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,ᱱᱚᱶᱟ ᱞᱮᱠᱟᱛᱮ ᱯᱮᱱᱥᱤᱞ ᱦᱮᱡ ᱞᱮᱱ ᱠᱷᱟᱱ ᱾ | ᱚᱱᱟᱛᱮ ᱱᱚᱶᱟ ᱫᱚ ᱟᱭᱢᱟ ᱦᱚᱲ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱢᱤᱫᱴᱟᱝ ᱱᱟᱯᱟᱭ ᱜᱟᱛᱮ ᱾
public,bench/clips/public/hi/fleurs-hi_00178_1754.wav,17,2,914,2633,421,3967,2148,3573,0,62.1,पपड़ी पतली होने के कारण आसपास पर कईमारियां होंगी लावा के लिए सतह पर बढ़ना आसान था,"ᱪᱚᱞᱟᱹ ᱫᱚ ᱦᱩᱰᱤᱧ ᱦᱩᱭᱩᱜ ᱚᱡᱮᱛᱮ ᱥᱳᱨᱥᱳᱯᱳᱨ ᱟᱭᱢᱟ ᱞᱮᱠᱟᱱ ᱦᱳᱭᱳᱜᱼᱟ, ᱞᱮᱵᱷᱟ ᱪᱮᱛᱟᱱ ᱨᱮ ᱯᱟᱥᱱᱟᱣ ᱞᱟᱹᱜᱤᱫ ᱟᱹᱰᱤ ᱟᱞᱜᱟ ᱦᱩᱭᱩᱜᱼᱟ ᱾",ᱪᱚᱞᱟᱹ ᱫᱚ ᱦᱩᱰᱤᱧ ᱦᱩᱭ ᱞᱮᱱᱛᱮ ᱥᱳᱨᱥᱳᱯᱳᱨ ᱟᱭᱢᱟ ᱞᱮᱠᱟᱱ ᱾ | ᱦᱤᱭᱮᱱ ᱞᱮᱵᱷᱟ ᱪᱮᱛᱟᱱ ᱨᱮ ᱪᱟᱞᱟᱣ ᱞᱟᱹᱜᱤᱫ ᱟᱹᱰᱤ ᱟᱞᱜᱟ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00183_1838.wav,17,3,487,2355,316,3157,1701,2989,0,70.5,गीजा में मौजूद ग्रेट पिरामिड सात अजूबा में से केवल एक है जो आज भी खड़ा है,ᱜᱤᱡᱟ ᱨᱮ ᱢᱮᱱᱟᱜ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱚᱵᱷᱟᱵᱽ ᱢᱩᱫᱽᱨᱮ ᱥᱩᱢᱩᱝ ᱢᱤᱫᱴᱟᱝ ᱜᱨᱮᱴ ᱯᱨᱤᱢᱤᱰ ᱱᱤᱛᱦᱚᱸ ᱢᱮᱱᱟᱜᱼᱟ ᱾,ᱜᱤᱡᱟ ᱨᱮ ᱢᱮᱱᱟᱜ ᱜᱨᱮᱴ ᱯᱨᱤᱢᱤᱰ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱾ | ᱱᱚᱶᱟ ᱫᱚ ᱥᱩᱢᱩᱝ ᱢᱤᱫᱴᱟᱝ ᱚᱵᱷᱟᱵᱽ ᱠᱟᱱᱟ ᱾ | ᱡᱟᱦᱟᱸ ᱫᱚ ᱱᱤᱛᱦᱚᱸ ᱢᱮᱱᱟᱜᱼᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00185_1762.wav,19,3,719,1662,263,2645,1562,2996,0,83.1,यह बीमारी सुअरों के कारण होती है जो बाद में मच्छरों के माध्यम से मनुष्यों में आ जाती है,ᱱᱚᱶᱟ ᱨᱳᱜᱽ ᱫᱚ ᱜᱩᱨ ᱚᱡᱮᱛᱮ ᱦᱳᱭᱳᱜᱼᱟ ᱡᱟᱦᱟᱸ ᱛᱟᱭᱚᱢᱛᱮ ᱢᱳᱥᱚᱠ ᱛᱟᱞᱟᱛᱮ ᱦᱚᱲ ᱠᱚ ᱴᱷᱮᱱ ᱦᱮᱡᱚᱜᱼᱟ ᱾,ᱱᱚᱶᱟ ᱨᱳᱜᱽ ᱫᱚ ᱜᱩᱨ ᱚᱡᱮᱛᱮ ᱦᱳᱭᱳᱜᱼᱟ ᱾ | ᱡᱟᱦᱟᱸ ᱫᱚ ᱛᱟᱭᱚᱢᱛᱮ ᱢᱳᱥᱚᱠ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱾ | ᱩᱯᱟᱹᱭ ᱛᱟᱞᱟᱛᱮ ᱦᱚᱲ ᱠᱚ ᱴᱷᱮᱱ ᱦᱮᱡᱚᱜᱼᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00188_1757.wav,24,4,720,1579,357,2655,1342,3614,0,61.4,केवल जर्म लाइन कोशिका में वृद्धिपतों तक पहुंच सकती जकि अनन््य होने वाली वृद्धि से कोशिकाएं नष्ट कर सकती है यह अपन समझता है,ᱥᱩᱢᱩᱝ ᱡᱟᱨᱢ ᱞᱟᱭᱤᱱ ᱠᱳᱥ ᱨᱮᱭᱟᱜ ᱵᱟᱹᱲᱛᱤ ᱨᱮ ᱥᱮᱴᱮᱨ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱡᱟᱦᱟᱸ ᱫᱚ ᱮᱴᱟᱜ ᱞᱮᱠᱟᱱ ᱵᱟᱹᱲᱛᱤ ᱛᱟᱞᱟᱛᱮ ᱠᱳᱥ ᱠᱚ ᱜᱚᱡ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾,ᱥᱩᱢᱩᱝ ᱡᱟᱨᱢ ᱞᱟᱭᱤᱱ ᱠᱳᱥ ᱨᱮ ᱾ | ᱮᱴᱟᱜ ᱞᱮᱠᱟᱱ ᱵᱟᱹᱲᱛᱤᱣᱟᱱ ᱠᱚ ᱴᱷᱮᱱ ᱥᱮᱴᱮᱨ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾ | ᱡᱟᱱᱟᱢ ᱨᱮᱭᱟᱜ ᱚᱡᱮᱛᱮ ᱠᱳᱥ ᱠᱚ ᱜᱚᱡᱚᱜᱼᱟ ᱾ | ᱱᱚᱶᱟ ᱫᱚ ᱟᱢᱟᱜ ᱢᱚᱱᱮ ᱦᱩᱭ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00190_1885.wav,18,2,751,1824,251,2826,1593,2402,0,69.0,दस से ग्यारह बजे एम डी टी के बीच यार्ड में कैदियों द्वारा आग लगा दी गई थी,ᱜᱮᱞ ᱠᱷᱚᱱ ᱜᱮᱞ ᱜᱮᱞ ᱴᱟᱲᱟᱝ ᱢᱩᱫᱨᱮ ᱮᱢ ᱰᱤ ᱴᱤ ᱢᱩᱫᱨᱮ ᱤᱭᱟᱨᱰ ᱨᱮ ᱡᱮᱦᱟᱹᱞᱤᱭᱟᱹ ᱠᱚ ᱫᱟᱨᱟᱭ ᱛᱮ ᱜᱷᱟᱹᱞ ᱞᱮᱱᱟ ᱾,ᱜᱮᱞ ᱠᱷᱚᱱ ᱜᱮᱞ ᱜᱮᱞ ᱴᱟᱲᱟᱝ ᱢᱩᱫᱨᱮ ᱮᱢ ᱰᱤ ᱴᱤ ᱾ | ᱚᱲᱟᱜ ᱚᱲᱟᱜ ᱨᱮᱱ ᱠᱚ ᱫᱟᱨᱟᱭ ᱛᱮ ᱜᱷᱟᱹᱞ ᱞᱮᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00192_1912.wav,21,3,847,1852,322,3020,1593,3373,0,75.9,अधिकांश छोटे द्वीप स्वतंत्र राष्ट्र हैं या फ्रांस से संबंधित हैं और लग्ज़री बीच रििसॉर्ट के रूप में जाने जाते हैं,ᱟᱭᱢᱟᱜᱟᱱ ᱦᱩᱰᱤᱧ ᱰᱷᱤᱯ ᱜᱮ ᱯᱷᱩᱨᱜᱟᱹᱞ ᱫᱤᱥᱚᱢ ᱥᱮ ᱯᱷᱮᱨᱟᱱᱥ ᱨᱮᱭᱟᱜ ᱟᱨ ᱱᱚᱶᱟ ᱫᱚ ᱞᱩᱡᱩᱨᱤ ᱵᱤᱪ ᱨᱤᱥᱳᱨᱴ ᱧᱩᱛᱩᱢ ᱛᱮ ᱩᱯᱨᱩᱢᱟ ᱾,ᱟᱭᱢᱟᱜᱟᱱ ᱦᱩᱰᱤᱧ ᱰᱷᱤᱯ ᱠᱚᱫᱚ ᱯᱷᱩᱨᱜᱟᱹᱞ ᱫᱤᱥᱚᱢ ᱾ | ᱵᱟᱝᱠᱷᱟᱱ ᱯᱷᱮᱨᱟᱱᱥ ᱥᱟᱶ ᱥᱮᱞᱮᱫ ᱢᱮᱱᱟᱜᱼᱟ ᱾ | ᱟᱨ ᱱᱚᱶᱟ ᱫᱚ ᱞᱩᱡᱩᱨᱤ ᱵᱤᱪ ᱨᱤᱥᱳᱨᱴ ᱧᱩᱛᱩᱢ ᱛᱮ ᱩᱯᱨᱩᱢᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00217_1745.wav,19,3,924,2242,430,3597,1934,3481,0,67.9,प्राकृतिक वातावरण में पौधे सबसे अच्छे दिखेते हैं इसलिए सिर्फ एक नमूने को भी हटाने के प्रलोभन को रोकेें,ᱥᱮᱨᱣᱟ ᱟᱱᱟᱜ ᱦᱚᱭᱦᱩᱫᱤᱥ ᱨᱮ ᱚᱛᱢᱚᱱ ᱠᱚ ᱡᱚᱛᱚ ᱠᱷᱚᱱ ᱥᱚᱨᱮᱥ ᱧᱮᱞᱚᱜᱼᱟ ᱚᱱᱟᱛᱮ ᱥᱩᱢᱩᱝ ᱢᱤᱫᱴᱟᱝ ᱪᱤᱱᱦᱟᱹ ᱦᱚᱸ ᱵᱚᱱᱚᱫᱚᱞ ᱨᱮᱭᱟᱜ ᱞᱟᱹᱞᱤᱥ ᱵᱚᱱᱚᱫᱮᱞ ᱢᱮ ᱾,ᱥᱮᱨᱣᱟ ᱟᱱᱟᱜ ᱦᱚᱭᱦᱩᱫᱤᱥ ᱨᱮ ᱚᱛᱢᱚᱱ ᱠᱚ ᱥᱚᱨᱮᱥ ᱧᱮᱞᱚᱜᱼᱟ ᱾ | ᱚᱱᱟᱛᱮ ᱥᱩᱢᱩᱝ ᱢᱤᱫᱴᱟᱝ ᱥᱚᱢᱯᱮᱞ ᱦᱚᱸ ᱾ | ᱰᱤᱞᱤᱴ ᱨᱮᱭᱟᱜ ᱞᱟᱹᱞᱤᱥ ᱵᱚᱱᱚᱫᱚᱞ ᱢᱮ ᱾
public,bench/clips/public/hi/fleurs-hi_00226_1917.wav,17,2,806,1670,343,2819,1448,2517,0,65.9,रोम में अलग अलग जगहों पर कई बड़े टेलीविज़न स्क्रीन लगाए गए ताकि लोग समारोह देख सकें,ᱨᱩᱢ ᱨᱮᱭᱟᱜ ᱟᱭᱢᱟ ᱴᱷᱟᱶ ᱨᱮ ᱟᱭᱢᱟ ᱢᱟᱨᱟᱝ ᱴᱮᱞᱤᱵᱷᱤᱥᱚᱱ ᱥᱠᱨᱤᱱ ᱛᱷᱟᱯᱚᱱ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱡᱟᱦᱟᱸᱛᱮ ᱦᱚᱲ ᱠᱚ ᱟᱠᱷᱲᱟ ᱠᱚ ᱧᱮᱞ ᱫᱟᱲᱮᱹᱭᱟᱜᱼᱟ ᱾,ᱨᱩᱢ ᱨᱮᱭᱟᱜ ᱟᱭᱢᱟ ᱴᱷᱟᱶ ᱨᱮ ᱟᱭᱢᱟ ᱢᱟᱨᱟᱝ ᱾ | ᱦᱚᱲ ᱠᱚ ᱟᱠᱷᱲᱟ ᱠᱚ ᱧᱮᱞ ᱞᱟᱹᱜᱤᱫ ᱛᱮ ᱴᱮᱞᱤᱵᱷᱤᱥᱚᱱ ᱥᱠᱨᱤᱱ ᱠᱚ ᱛᱷᱟᱯᱚᱱ ᱞᱮᱫᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00227_2002.wav,17,2,726,1979,343,3048,1993,2890,0,81.5,यह डिवाइस को हवा में मूव करके खिलाड़ियों को एक्शन और मूवमेंट कंट्रोल करने की अनुमति देगा,ᱱᱚᱶᱟ ᱫᱚ ᱠᱷᱮᱞᱳᱰᱤᱭᱟᱹ ᱠᱚ ᱰᱩᱭᱤᱥ ᱫᱚ ᱦᱚᱭ ᱨᱮ ᱪᱟᱞᱟᱣ ᱠᱟᱛᱮ ᱮᱠᱥᱚᱱ ᱟᱨ ᱪᱟᱞᱟᱣᱟᱱ ᱥᱟᱢᱲᱟᱣ ᱨᱮᱭᱟᱜ ᱪᱷᱟᱹᱲ ᱮ ᱮᱢᱼᱟ ᱾,ᱱᱚᱶᱟ ᱫᱚ ᱰᱩᱭᱤᱥ ᱫᱚ ᱦᱚᱭ ᱨᱮ ᱪᱟᱞᱟᱣ ᱠᱟᱛᱮ ᱠᱷᱮᱞᱳᱰᱤᱭᱟᱹ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱮᱠᱥᱚᱱ ᱾ | ᱟᱨ ᱪᱟᱞᱟᱣᱟᱱ ᱥᱟᱢᱲᱟᱣ ᱨᱮᱭᱟᱜ ᱪᱷᱟᱹᱲ ᱮᱢᱼᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00232_1679.wav,14,2,737,1442,250,2430,1484,2174,0,56.7,एरोस्मिथ ने अपने दौरे के अपने शेष संगीत कार्यक्रमों को रद्द कर दिया है,ᱮᱨᱳᱥᱢᱤᱛ ᱫᱚ ᱟᱡᱟᱜ ᱴᱩᱨ ᱨᱮᱭᱟᱜ ᱮᱴᱟᱜ ᱠᱚᱱᱥᱟᱨᱴ ᱠᱚ ᱵᱚᱱᱚᱫᱚᱞ ᱟᱠᱟᱫᱟ ᱾,ᱮᱨᱳᱥᱤᱢᱤᱛ ᱫᱚ ᱟᱡᱟᱜ ᱮᱴᱟᱜ ᱥᱟᱸᱜᱷᱟᱨ ᱨᱮ ᱾ | ᱠᱚᱱᱥᱟᱨᱴ ᱠᱚ ᱵᱚᱱᱚᱫᱚᱞ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00237_1891.wav,15,2,350,1944,366,2660,1289,2245,0,65.0,ल्खा सिंह ने छप्पन भोग भजन भी प्रस्तुत किए गायक राजू खंडेलवाल उनके साथ थे,"ᱞᱚᱠᱠᱷᱟ ᱥᱤᱝ ᱫᱚ ᱪᱚᱯᱟᱱ ᱵᱷᱳᱜ ᱵᱷᱚᱡᱚᱱ ᱮ ᱥᱮᱨᱮᱧ ᱞᱮᱫᱟ, ᱥᱮᱨᱮᱧ ᱠᱟᱹᱨᱤᱜᱚᱞ ᱨᱟᱡᱩ ᱠᱷᱟᱱᱰᱮᱞᱣᱟᱞ ᱩᱱᱤ ᱥᱟᱶᱛᱮ ᱮ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾",ᱞᱚᱠᱠᱷᱟ ᱥᱤᱝ ᱟᱜ ᱪᱚᱯᱟᱱ ᱵᱷᱳᱜ ᱵᱷᱚᱡᱚᱱ ᱦᱚᱸ ᱾ | ᱥᱮᱨᱮᱧ ᱠᱟᱹᱨᱤᱜᱚᱞ ᱨᱟᱡᱩ ᱠᱷᱟᱱᱰᱮᱞᱣᱟᱞ ᱩᱱᱤ ᱥᱟᱶ ᱮ ᱛᱟᱸᱦᱮ ᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00240_1698.wav,21,3,540,2269,489,3298,1546,3477,0,59.1,ब्रह्मांड की सभी वस्तुएँ पदार्थ से बनी हैं सारे पदार्थ सूक्ष्मतम कणों से बने हैं जिन्हें अनु का कहा जाता है,"ᱡᱮᱜᱮᱫ ᱨᱮᱭᱟᱜ ᱥᱟᱱᱟᱢ ᱡᱤᱱᱤᱥ ᱜᱮ ᱡᱤᱱᱤᱥ ᱛᱮ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ, ᱥᱟᱱᱟᱢ ᱡᱤᱱᱤᱥ ᱫᱚ ᱦᱩᱰᱤᱧ ᱠᱷᱚᱱ ᱦᱩᱰᱤᱧ ᱠᱟᱹᱴᱤᱠᱟ ᱛᱮ ᱵᱮᱱᱟᱣ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱡᱟᱦᱟᱸ ᱫᱚ ᱚᱱᱩ ᱨᱮᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱛᱮ ᱩᱯᱨᱩᱢᱟ ᱾",ᱡᱮᱜᱮᱫ ᱨᱮᱭᱟᱜ ᱥᱟᱱᱟᱢ ᱟᱭᱩᱢᱟᱹᱱ ᱜᱮ ᱡᱤᱱᱤᱥ ᱛᱮ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ ᱾ | ᱥᱟᱱᱟᱢ ᱩᱯᱟᱹᱭ ᱫᱚ ᱦᱩᱰᱤᱧ ᱠᱷᱚᱱ ᱦᱩᱰᱤᱧ ᱠᱟᱹᱴᱤᱠᱟ ᱛᱮ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ ᱾ | ᱡᱟᱦᱟᱸᱭ ᱠᱚ ᱚᱱᱩ ᱠᱟ ᱠᱚ ᱢᱮᱱᱚᱜᱼᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00247_1770.wav,20,3,934,2092,327,3353,2042,3542,0,83.5,यह तर्क संगत लग रहा है क्योंकि ऐसा महसूस नहीं होता है कि पृथ्वी चल रही है है कि नहीं,ᱱᱚᱶᱟ ᱞᱟᱹᱞᱤᱥ ᱫᱚ ᱡᱳᱜᱟᱡᱳᱜ ᱟᱱᱟᱜ ᱢᱮᱱᱛᱮ ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱪᱮᱫᱟᱜ ᱥᱮ ᱡᱮᱜᱮᱫ ᱪᱟᱞᱟᱣᱚᱜ ᱠᱟᱱᱟ ᱥᱮ ᱵᱟᱝ ᱚᱱᱟ ᱵᱟᱝ ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜ ᱟ ᱾,ᱱᱚᱶᱟ ᱞᱟᱹᱞᱤᱥ ᱫᱚ ᱡᱳᱜᱟᱡᱳᱜ ᱟᱱᱟᱜ ᱢᱮᱱᱛᱮ ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱾ | ᱪᱮᱫᱟᱜ ᱥᱮ ᱱᱚᱶᱟ ᱫᱚ ᱵᱟᱝ ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱾ | ᱡᱮ ᱡᱮᱜᱮᱫ ᱪᱟᱞᱟᱣᱚᱜ ᱠᱟᱱᱟ ᱥᱮ ᱵᱟᱝ ᱾
public,bench/clips/public/hi/fleurs-hi_00251_1687.wav,17,2,842,1894,336,3072,1783,2706,0,54.9,अलगाव और पुनर्सयोजन भिन्नता प्रत्येक पीढ़ी के साथ दो पुलों के बीच आगे पीछे होती रहती है,ᱵᱷᱮᱜᱟᱨ ᱟᱨ ᱨᱤᱼᱠᱳᱥᱴᱚᱢᱵᱷᱮᱥᱚᱱ ᱨᱮᱭᱟᱜ ᱵᱷᱮᱜᱟᱨ ᱫᱚ ᱡᱚᱛᱚ ᱡᱟᱱᱟᱢ ᱥᱟᱶ ᱥᱟᱶᱛᱮ ᱵᱟᱨᱭᱟ ᱰᱩᱵᱟᱹ ᱢᱩᱫᱨᱮ ᱛᱟᱭᱚᱢ ᱛᱟᱭᱚᱢ ᱦᱳᱭᱳᱜᱼᱟ ᱾,ᱥᱟᱱᱟᱢ ᱡᱟᱱᱟᱢ ᱥᱟᱶ ᱵᱷᱮᱜᱟᱨ ᱟᱨ ᱨᱤᱼᱥᱤᱴᱤᱝ ᱨᱮᱭᱟᱜ ᱵᱷᱮᱜᱟᱨ ᱾ | ᱵᱟᱨᱭᱟ ᱰᱩᱵᱟᱹ ᱢᱩᱫ ᱨᱮ ᱛᱟᱭᱚᱢ ᱛᱟᱭᱚᱢ ᱪᱟᱞᱟᱣᱚᱜ ᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00253_1844.wav,17,3,760,1760,301,2821,1300,2674,0,62.2,चांद की सतह चट्टानों और धूल से बनी है चांद की बाहरी परत को कृष््ट कहते हैं,"ᱪᱚᱱᱫᱨ ᱨᱮᱭᱟᱜ ᱚᱛ ᱫᱚ ᱫᱷᱤᱨᱤ ᱟᱨ ᱚᱛᱚᱢ ᱛᱮ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ, ᱪᱚᱱᱫᱨᱚᱱ ᱨᱮᱭᱟᱜ ᱵᱤᱞᱟᱹᱛ ᱚᱛ ᱫᱚ ᱠᱨᱤᱥᱴ ᱠᱚ ᱢᱮᱱᱚᱜᱼᱟ ᱾",ᱪᱚᱱᱫᱨ ᱨᱮᱭᱟᱜ ᱚᱛ ᱨᱮᱭᱟᱜ ᱫᱷᱤᱨᱤ ᱾ | ᱟᱨ ᱚᱛᱚᱢ ᱠᱷᱚᱱ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ ᱪᱚᱱᱫᱨᱚᱜ ᱾ | ᱵᱤᱞᱟᱹᱛ ᱨᱮᱭᱟᱜ ᱯᱚᱨᱤᱢᱟᱱ ᱫᱚ ᱠᱨᱤᱥᱴ ᱠᱚ ᱢᱮᱱᱚᱜᱼᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00268_1846.wav,25,4,495,2397,491,3383,1783,3981,0,52.6,इस प्रारूप सबसे सरल पूर्ण संख्या अनुपात प्राप्त करने के लिए बारह से भाग देना क्या अभिमुखता अनुपात को इसलिए तीन बिलंबों कहा जाता है,ᱱᱚᱶᱟ ᱯᱷᱚᱨᱢᱮᱴ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱡᱚᱛᱚ ᱠᱷᱚᱱ ᱥᱟᱫᱷᱟᱨᱚᱱ ᱜᱚᱴᱟ ᱮᱞ ᱨᱮᱭᱟᱜ ᱦᱟᱹᱴᱤᱧ ᱧᱟᱢ ᱞᱟᱹᱜᱤᱫ ᱵᱟᱨ ᱠᱷᱚᱱ ᱵᱟᱨ ᱦᱟᱹᱴᱤᱧ ᱠᱚᱨᱟᱣ ᱡᱟᱦᱟᱸᱛᱮ ᱥᱮᱪ ᱨᱮᱭᱟᱜ ᱦᱟᱹᱴᱤᱧ ᱫᱚ ᱯᱮᱭᱟ ᱵᱤᱞᱚᱢ ᱠᱚ ᱢᱮᱱᱚᱜᱼᱟ ᱾,ᱱᱚᱶᱟ ᱯᱷᱚᱨᱢᱮᱴ ᱫᱚ ᱡᱚᱛᱚ ᱠᱷᱚᱱ ᱥᱟᱫᱷᱟᱨᱚᱱ ᱜᱚᱴᱟ ᱮᱞ ᱨᱮᱭᱟᱜ ᱚᱱᱩᱢᱟᱹᱱ ᱮ ᱧᱟᱢ ᱟᱠᱟᱫᱟ ᱾ | ᱵᱟᱨ ᱠᱷᱚᱱ ᱵᱟᱨ ᱫᱷᱟᱹᱵᱤᱡ ᱾ | ᱥᱮᱭᱟᱨ ᱮᱢ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱥᱮ ᱥᱮᱭᱟᱨ ᱨᱮᱭᱟᱜ ᱯᱚᱨᱤᱢᱟᱱ ᱾ | ᱚᱱᱟᱛᱮ ᱯᱮᱭᱟ ᱵᱤᱞᱚᱢ ᱞᱟᱹᱭ ᱦᱳᱭᱳᱜᱼᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00282_2006.wav,18,3,739,2357,367,3464,1716,3137,0,65.7,कैल्शियम और पोटैशियम जैसे तत्त्वों को धातु माना जाता है बेशक चांदी और सोने जैसी धातुए भी हैं,"ᱠᱮᱞᱥᱤᱭᱟᱢ ᱟᱨ ᱯᱮᱴᱟᱥᱤᱭᱟᱢ ᱞᱮᱠᱟᱱ ᱟᱭᱴᱮᱢ ᱠᱚ ᱢᱮᱛᱟᱞ ᱢᱮᱱᱛᱮ ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ, ᱚᱱᱟ ᱥᱟᱶ ᱥᱟᱶᱛᱮ ᱨᱩᱯᱟᱹ ᱟᱨ ᱥᱳᱱᱟ ᱞᱮᱠᱟᱱ ᱢᱮᱛᱟᱞ ᱦᱚᱸ ᱾",ᱠᱮᱞᱥᱤᱭᱟᱢ ᱟᱨ ᱯᱮᱴᱟᱥᱤᱭᱟᱢ ᱞᱮᱠᱟᱱ ᱟᱭᱴᱮᱢ ᱠᱚ ᱾ | ᱢᱮᱛᱟᱞ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱨᱩᱯᱟᱹ ᱾ | ᱟᱨ ᱥᱳᱱᱟ ᱞᱮᱠᱟᱱ ᱢᱮᱛᱟᱞ ᱦᱚᱸ ᱢᱮᱱᱟᱜᱼᱟ ᱾
