clip,lang,direction,clip_seconds,cold,pipeline_ms,asr_ms,nmt_ms,tts_ms,server_ms,source,tts_engine,audio_bytes,tts_error,cer,wer,reference,recognized
bench/clips/public/hi/fleurs-hi_00370_1698.wav,hi,hi-to-sat,8.46,False,1925.1,808.0,719.0,385.0,1913.0,model,piper,280620,,0.019,0.1,ब्रह्मांड की सभी वस्तुएं पदार्थ से बनी हैं सारे पदार्थ सूक्ष्तम कणों से बनें हैं जिन्हें अणु कहा जाता है,ब्रह्मांड की सभी वस्तुएं पदार्थ से बनी हैं सारे पदार्थ सूक्ष्म कणों से बने हैं जिन्हें अणु कहा जाता है
bench/clips/public/hi/fleurs-hi_00372_1945.wav,hi,hi-to-sat,5.94,False,1701.0,620.0,661.0,407.0,1688.0,model,piper,248364,,0.087,0.2,कैसाब्लांका मोरक्को में खरीदारी करने के लिए सबसे कम दिलचस्प स्थानों में से एक है,कैसबलंका मोरोको में खरीदारी करने के लिए सबसे कम दिलचस्प थानों में से एक है
bench/clips/public/hi/fleurs-hi_00374_1953.wav,hi,hi-to-sat,6.12,False,1712.6,674.0,578.0,447.0,1699.0,model,piper,223788,,0.013,0.154,बाद में उन्हें कैम्ब्रिज में एडेनब्रुक के अस्पताल में स्थानांतरित कर दिया गया,बाद में उन्हें कैम्ब्रिज में एडेन ब्रुक के अस्पताल में स्थानांतरित कर दिया गया
bench/clips/public/hi/fleurs-hi_00375_1684.wav,hi,hi-to-sat,9.42,False,2218.8,898.0,899.0,408.0,2205.0,model,piper,334892,,0.122,0.15,"आपिया समोआ की राजधानी है यह शहर उपोलू द्वीप पर है और इसकी आबादी 40,000 से भी कम है",आपपिया समोआ की राजधानी है यह शहर उपोलू द्वीप पर है और इसकी आबादी चालीस हजार से भी कम है
bench/clips/public/hi/fleurs-hi_00376_1944.wav,hi,hi-to-sat,9.96,False,2264.6,951.0,857.0,443.0,2252.0,model,piper,359468,,0.018,0.19,ये कभी-कभी पारिवारिक भीड़भाड़ वाले समुद्रतट हैं जहां किनारों पर कई दुकानों की एक अच्छी श्रृंखला है तैरना सुरक्षित है,ये कभी कभी पारिवारिक भीड़ भाड़ वाले समुद्र तट हैं जहां किनारों पर कई दुकानों की एक अच्छी श्रृंखला है तैरना सुरक्षित है
bench/clips/public/hi/fleurs-hi_00377_1799.wav,hi,hi-to-sat,8.16,False,1894.1,761.0,776.0,343.0,1880.0,model,piper,271916,,0.036,0.133,बुधवार के आयोजन के बाद कारपानेडो ने चैंपियनशिप में दो इंडिविज़ुअल रेस में हिस्सा लिया,बुधवार के आयोजन के बाद कारपनेडो ने चैंपियनशिप में दो इंडिविजुअल्स रेस में हिस्सा लिया
bench/clips/public/hi/fleurs-hi_00381_1854.wav,hi,hi-to-sat,9.0,False,1928.7,833.0,763.0,321.0,1917.0,model,piper,234540,,0.178,0.188,वाहन को उसी दिन तकरीबन 1200 gmt के समय पर दुर्घटनास्थल से दूर ले जाया गया,वाहन को उसी दिन तकरीबन बारह सौ जीएमटी के समय पर दुर्घटनास्थल से दूर ले जाया गया
bench/clips/public/hi/fleurs-hi_00389_1746.wav,hi,hi-to-sat,7.68,False,2135.7,821.0,907.0,394.0,2122.0,model,piper,292396,,0.0,0.0,पौधे फ़ोटोसिंथेसिस द्वारा सूर्य से अपना भोजन बनाते हैं वह छाया भी देते हैं,पौधे फ़ोटोसिंथेसिस द्वारा सूर्य से अपना भोजन बनाते हैं वह छाया भी देते हैं
bench/clips/public/hi/fleurs-hi_00391_1897.wav,hi,hi-to-sat,9.72,False,1927.1,843.0,773.0,299.0,1915.0,model,piper,243244,,0.064,0.2,उत्तर में यह क्षेत्र साहेल और दक्षिण और पश्चिम में अटलांटिक महासागर से घिरा है,उत्तर में यह क्षेत्र साहिल और दिण और पश्चिम में अटलांटिक महासागर से गिरा है
bench/clips/public/hi/fleurs-hi_00394_1977.wav,hi,hi-to-sat,9.06,False,2246.5,875.0,899.0,458.0,2232.0,model,piper,383532,,0.01,0.083,शेरों का समूह वयस्क नर के साथ-साथ तीस से ज़्यादा मादा और शावकों के साथ एक से तीन तक का बना होता है,शेरों का समूह वयस्कनर के साथ साथ तीस से ज़्यादा मादा और शावकों के साथ एक से तीन तक का बना होता है
bench/clips/public/hi/fleurs-hi_00401_1913.wav,hi,hi-to-sat,9.06,False,2078.5,825.0,867.0,373.0,2066.0,model,piper,289836,,0.048,0.13,बाघ की दहाड़ किसी शेर की तेज़ आवाज़ वाली दहाड़ की तरह नहीं होती है लेकिन उसकी बंधी हुई चिल्लाने जैसी होती है,बाग की दहाड़ किसी शेर की तेज़ आवाज़ वाली दहाड़ की तरह नहीं होती है लेकिन उसकी भदी हुई चिल्लाने जैसी होती हैं
bench/clips/public/hi/fleurs-hi_00410_1737.wav,hi,hi-to-sat,8.34,False,1835.5,826.0,643.0,353.0,1822.0,model,piper,210476,,0.07,0.154,शेर प्राइड नामक बड़े समूहों में रहने वाली सबसे बड़ी सामाजिक बिल्लियां हैं,शेर फ्राइड नामक बड़े समूहों में रहने वाली सबसे बड़ी सामाजिक ब्िया हैं
bench/clips/public/hi/fleurs-hi_00413_1975.wav,hi,hi-to-sat,9.42,False,2025.5,859.0,777.0,377.0,2012.0,model,piper,311852,,0.061,0.158,वेटिकन सिटी की जनसंख्या लगभग 800 है यह विश्व का सबसे कम जनसंख्या वाला सबसे छोटा स्वतंत्र राष्ट्र है,वेटिकन सिटी की जनसंख्या लगभग आठ सौ है ये विश्व का सबसे कम जनसंख्या वाला सबसे छोटा स्वतंत्र राष्ट्र है
bench/clips/public/hi/fleurs-hi_00414_1943.wav,hi,hi-to-sat,7.32,False,2328.8,689.0,1064.0,563.0,2315.0,model,piper,444460,,0.0,0.0,जितनी कम चिंता उतनी ज़्यादा सकारात्मक जीवन ऊर्जा का संचार हर इंसान परम शांति और संतोष पा सकता है,जितनी कम चिंता उतनी ज्यादा सकारात्मक जीवन ऊर्जा का संचार हर इंसान परम शांति और संतोष पा सकता है
bench/clips/public/sat/indicvoices-sat_00081_72e01d81_c30a_4a62_827b_9f5e2016c27e_0_c.wav,sat,sat-to-hi,4.51,False,1760.6,557.0,765.0,425.0,1747.0,model,piper,112172,,0.3,0.833,ᱦᱩᱸ ᱚᱠᱚᱭ ᱰᱚᱠᱴᱚᱨ ᱵᱟᱵᱩᱢ ᱢᱮᱱ ᱫᱟᱥᱮ,ᱚᱠᱚᱭ ᱰᱟᱠᱛᱚᱨ ᱵᱟᱹᱵᱩᱢ ᱢᱮᱱᱫᱟ ᱥᱮ
bench/clips/public/sat/indicvoices-sat_00114_72e01d81_c30a_4a62_827b_9f5e2016c27e_0_c.wav,sat,sat-to-hi,5.39,False,1778.6,775.0,477.0,514.0,1766.0,model,piper,47660,,0.217,0.6,ᱟᱨ ᱪᱮᱫᱞᱮᱠᱟ ᱤᱭᱟᱹ ᱦᱮᱸ ᱦᱮᱸ,ᱟᱨ ᱪᱮᱫ ᱞᱮᱠᱟ ᱤᱭᱟᱹ ᱦᱮᱸ
bench/clips/public/sat/indicvoices-sat_00157_4785074604103857_chunk_7.wav,sat,sat-to-hi,9.38,False,2717.1,1395.0,986.0,322.0,2704.0,model,piper,245804,,0.059,0.267,ᱟᱨ ᱚᱯᱷᱞᱟᱭᱤᱱ ᱨᱮᱱᱟᱜ ᱯᱷᱮᱰᱟᱛ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱰᱨᱚᱭᱤᱝ ᱠᱟᱛᱷᱟ ᱨᱮ ᱞᱮᱰ ᱯᱮᱱᱥᱤᱞ ᱛᱮᱢ ᱟᱸᱠᱟᱣ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ,ᱟᱨ ᱚᱯᱷ ᱞᱟᱭᱤᱱ ᱨᱮᱱᱟᱜ ᱯᱷᱮᱰᱟᱛ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱰᱨᱤᱝ ᱠᱷᱟᱛᱟ ᱨᱮ ᱞᱮᱰ ᱯᱮᱱᱥᱤᱞ ᱛᱮᱢ ᱟᱸᱠᱟᱣ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ
bench/clips/public/sat/indicvoices-sat_00182_bd8a4a34_0cbc_4d85_9386_970036ae57f0_0_c.wav,sat,sat-to-hi,7.74,False,2472.7,1160.0,955.0,346.0,2462.0,model,piper,272428,,0.351,0.696,ᱩᱱᱠᱩ ᱫᱚ ᱵᱟᱞᱤᱧ ᱞᱟᱹᱭᱟᱠᱚᱣᱟ ᱩᱱᱠᱩ ᱪᱮᱫ ᱠᱚ ᱠᱟᱹᱢᱤ ᱮᱫᱟ ᱮᱱᱛᱮᱨᱮᱦᱚᱸ ᱢᱮᱱ ᱢᱮᱱᱛᱮ ᱨᱮᱦᱚᱸ ᱦᱟᱱᱮ ᱫᱟᱜ ᱛᱮᱛᱟᱝ ᱤᱧ ᱠᱟᱱᱟ ᱚᱠᱚᱭ ᱢᱮᱱᱮᱫᱼᱟ ᱦᱟᱯᱮ ᱵᱟᱦᱨᱮᱧ ᱵᱩᱡᱷᱟᱹᱣᱮᱫᱼᱟ,ᱩᱱᱠᱩ ᱫᱚ ᱵᱟᱞᱤᱧ ᱞᱟᱹᱭ ᱟᱠᱚᱣᱟ ᱱᱩᱠᱩ ᱪᱮᱫ ᱠᱚ ᱠᱟᱹᱢᱤᱭᱮᱫᱼᱟ ᱟᱹᱞᱤᱧ ᱦᱚᱨᱚᱜ ᱟᱠᱟᱫ ᱠᱚᱣᱟ ᱮᱱᱛᱮ ᱨᱮᱦᱚᱸ ᱢᱮᱱ ᱢᱮᱱᱛᱮ ᱨᱮᱦᱚᱸ ᱦᱟᱱᱮ ᱫᱟᱜ ᱛᱮᱛᱟᱹᱧ ᱠᱟᱱᱟ ᱚᱠᱚᱭ ᱢᱮᱱᱟ ᱵᱮᱵᱚᱦᱟᱨᱤᱧ ᱵᱩᱡᱷᱟᱹᱣᱮᱫᱼᱟ ᱩᱱᱠᱩ
bench/clips/public/sat/indicvoices-sat_00214_4785074604186682_chunk_3.wav,sat,sat-to-hi,3.1,False,1868.0,627.0,442.0,787.0,1855.0,model,piper,102444,,0.061,0.4,ᱯᱟᱸᱪ ᱥᱮᱯᱴᱮᱢᱵᱚᱨ ᱟᱨ ᱯᱚᱸᱪᱤᱥ ᱫᱤᱥᱮᱢᱵᱚᱨ,ᱯᱟᱸᱪ ᱥᱤᱯᱴᱮᱢᱵᱚᱨ ᱟᱨ ᱯᱚᱸᱪᱤᱥ ᱰᱤᱥᱮᱢᱵᱚᱨ
bench/clips/public/sat/indicvoices-sat_00216_4785074604131738_chunk_1.wav,sat,sat-to-hi,3.91,False,1069.0,353.0,210.0,450.0,1013.0,model,piper,24108,,0.0,0.0,ᱥᱩᱱ,ᱥᱩᱱ
bench/clips/public/sat/indicvoices-sat_00245_f649fd5b_fdf4_41a4_806b_9b9cbb5c811e_0_c.wav,sat,sat-to-hi,3.12,False,2193.4,966.0,748.0,467.0,2181.0,model,piper,99884,,0.0,0.0,ᱢᱤᱫᱴᱮᱱ ᱦᱩᱲᱩ ᱤᱛᱟᱹ ᱤᱧ ᱴᱷᱮᱱ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ,ᱢᱤᱫᱴᱮᱱ ᱦᱩᱲᱩ ᱤᱛᱟᱹ ᱤᱧ ᱴᱷᱮᱱ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ
bench/clips/public/sat/indicvoices-sat_00283_01f6e12c_046e_4388_aa66_dfcc39721621_1_c.wav,sat,sat-to-hi,9.77,False,2523.9,1327.0,894.0,290.0,2510.0,model,piper,216620,,0.08,0.1,ᱦᱚᱸ ᱦᱳᱭ ᱦᱳᱭ ᱟᱫᱚ ᱡᱟᱹᱯᱩᱫ ᱫᱤᱱ ᱫᱚ ᱚᱱᱟ ᱠᱚ ᱟᱨ ᱥᱟᱹᱨᱩ ᱠᱚ ᱵᱮᱸᱜᱟᱲ ᱠᱚ ᱵᱤᱞᱟᱹᱛᱤ ᱠᱚ ᱨᱟᱦᱮᱲ ᱠᱚ ᱜᱷᱟᱝᱨᱟ ᱠᱚ,ᱦᱳᱭ ᱦᱳᱭ ᱟᱫᱚ ᱡᱟᱹᱯᱩᱫ ᱫᱤᱱ ᱫᱚ ᱚᱱᱟ ᱠᱚ ᱟᱨ ᱥᱟᱹᱨᱩ ᱠᱚ ᱵᱮᱸᱜᱟᱲ ᱠᱚ ᱵᱤᱞᱟᱹᱛᱤ ᱠᱚ ᱨᱟᱦᱮᱲ ᱠᱚ ᱜᱷᱟᱸᱜᱽᱨᱟ ᱠᱚ
bench/clips/public/sat/indicvoices-sat_00294_01f6e12c_046e_4388_aa66_dfcc39721621_1_c.wav,sat,sat-to-hi,5.39,False,2003.2,878.0,892.0,220.0,1990.0,model,piper,110636,,0.277,0.9,ᱦᱮᱸ ᱦᱳᱭ ᱦᱚᱸ ᱦᱳᱭ ᱟᱯᱮ ᱥᱮᱫ ᱜᱩᱸᱫᱽᱞᱤ ᱯᱮ ᱪᱟᱥᱟᱥᱮ ᱵᱟᱝᱼᱟ,ᱦᱮᱸ ᱚ ᱟᱫᱚ ᱟᱯᱮᱥᱮᱫ ᱜᱩᱸᱫᱽᱞᱤᱯᱮ ᱪᱟᱥᱟ ᱥᱮ ᱵᱟᱝᱟ
bench/clips/public/sat/indicvoices-sat_00329_4785074604193056_chunk_9.wav,sat,sat-to-hi,8.81,False,2504.1,1327.0,844.0,321.0,2492.0,model,piper,196140,,0.037,0.062,ᱠᱩᱲᱤ ᱴᱟᱠᱟ ᱥᱚ ᱞᱮ ᱟᱹᱠᱷᱨᱤᱧᱮᱫ ᱠᱚᱣᱟ ᱩᱱᱠᱩ ᱠᱚ ᱱᱟᱱᱟ ᱨᱚᱠᱚᱢ ᱟᱹᱰᱤ ᱨᱚᱠᱚᱢ ᱞᱮ ᱟᱹᱠᱷᱨᱤᱧᱮᱫ ᱠᱚᱣᱟ ᱟᱨ,ᱠᱩᱲᱤ ᱴᱟᱠᱟ ᱥᱚ ᱞᱮ ᱟᱹᱠᱷᱨᱤᱧᱮᱫ ᱠᱚᱣᱟ ᱩᱱᱠᱩ ᱠᱚ ᱱᱟᱱᱟ ᱨᱚᱠᱚᱢ ᱟᱹᱰᱤ ᱨᱚᱠᱚᱢ ᱞᱮ ᱟᱹᱠᱷᱨᱤᱧᱮᱫ ᱠᱚᱣᱟ
bench/clips/public/sat/indicvoices-sat_00342_e2538259_5fe2_4b36_941c_a037d52e0d88_1_c.wav,sat,sat-to-hi,3.21,False,1836.7,596.0,462.0,766.0,1823.0,model,piper,117804,,0.4,0.333,ᱦᱮᱸ ᱦᱮᱸ ᱡᱚᱦᱟᱨ ᱜᱮ ᱡᱚᱦᱟᱨ ᱜᱮ,ᱦᱮᱸ ᱦᱮᱸ ᱡᱚᱦᱟᱨ ᱜᱮ ᱦᱮᱸ ᱡᱚᱦᱟᱨ ᱜᱮ ᱡᱚᱦᱟᱨ
bench/clips/public/sat/indicvoices-sat_00355_4785074604090091_chunk_1.wav,sat,sat-to-hi,8.1,False,2494.9,1173.0,917.0,393.0,2482.0,model,piper,294444,,0.115,0.357,ᱥᱟᱥᱛᱷᱚ ᱵᱟᱵᱚᱛ ᱛᱮ ᱵᱤᱨᱵᱷᱩᱢ ᱨᱮ ᱡᱮᱴᱟ ᱢᱟᱱᱮ ᱥᱚᱨᱠᱟᱨ ᱢᱟᱱᱮ ᱦᱟᱥᱯᱟᱛᱟᱞ ᱵᱟᱨᱦᱮ ᱪᱟᱞᱟᱣ ᱠᱟᱱᱛᱟᱦᱮᱸᱫᱼᱟ ᱠᱤᱱᱛᱩ,ᱥᱟᱥᱛᱷᱚ ᱵᱟᱵᱚᱫ ᱵᱚᱞᱛᱮ ᱵᱤᱨᱵᱷᱩᱢ ᱨᱮ ᱡᱮᱴᱟ ᱢᱟᱱᱮ ᱥᱚᱨᱠᱟᱨ ᱢᱟᱱᱮ ᱦᱟᱥᱯᱟᱛᱟᱞ ᱵᱟᱨᱦᱮ ᱪᱟᱞᱟᱣᱮᱫ ᱠᱟᱱ ᱛᱟᱦᱮᱱᱟ ᱠᱤᱱᱛᱩ
bench/clips/public/sat/indicvoices-sat_00364_4785074604090091_chunk_10.wav,sat,sat-to-hi,5.67,False,2401.1,994.0,1034.0,362.0,2390.0,model,piper,287276,,0.127,0.467,ᱟᱨ ᱡᱮᱴᱟ ᱧᱮᱞ ᱟᱠᱟᱫᱟ ᱢᱟᱱᱮ ᱠᱳᱵᱷᱤᱴ ᱱᱟᱭᱤᱱᱴᱤ ᱟᱹᱰᱤ ᱢᱚᱦᱟ ᱢᱟᱨᱤ ᱫᱩᱦᱟᱡᱟᱨ ᱩᱱᱱᱤᱥ ᱨᱮ ᱦᱳᱭ ᱟᱠᱟᱱᱟ,ᱟᱨ ᱡᱮᱴᱟᱧ ᱧᱮᱞ ᱟᱠᱟᱫᱟ ᱢᱟᱱᱮ ᱠᱳᱵᱷᱤᱰ ᱱᱟᱭᱤᱱᱴᱤ ᱡᱮᱴᱟ ᱟᱹᱰᱤ ᱢᱚᱦᱟᱢᱟᱨᱤ ᱫᱩᱦᱟᱡᱟᱨ ᱩᱱᱤᱥ ᱨᱮ ᱦᱩᱭ ᱟᱠᱟᱱᱟ
bench/clips/public/sat/indicvoices-sat_00369_4785074604185236_chunk_2.wav,sat,sat-to-hi,5.92,False,2075.1,978.0,735.0,349.0,2063.0,model,piper,82988,,0.0,0.0,ᱮᱠ ᱨᱮ ᱢᱤᱫ ᱜᱮᱞ ᱵᱟᱨ ᱯᱷᱟᱹᱜᱩᱱ ᱵᱚᱸᱜᱟ,ᱮᱠ ᱨᱮ ᱢᱤᱫ ᱜᱮᱞ ᱵᱟᱨ ᱯᱷᱟᱹᱜᱩᱱ ᱵᱚᱸᱜᱟ
bench/clips/public/sat/indicvoices-sat_00422_0f0fd12f_8795_4165_8427_1bd3f325c51c_1_c.wav,sat,sat-to-hi,6.36,False,2122.6,794.0,1001.0,313.0,2108.0,model,piper,225324,,0.081,0.273,ᱟᱪᱪᱷᱟ ᱛᱟᱦᱚᱞᱮ ᱟᱞᱤᱧ ᱮᱸ ᱮᱢᱵᱩᱞᱮᱱᱥ ᱥᱟᱶᱛᱮ ᱢᱤᱫᱴᱮᱱ ᱜᱟᱱ ᱱᱟᱨᱥ ᱞᱤᱧ ᱠᱩᱞᱮᱭᱟ,ᱟᱪᱪᱷᱟ ᱛᱟᱦᱚᱞᱮ ᱟᱹᱞᱤᱧ ᱮᱢᱵᱩᱞᱮᱱᱥ ᱥᱟᱶᱛᱮ ᱢᱤᱫᱴᱮᱱ ᱜᱟᱱ ᱱᱟᱨᱥ ᱞᱤᱧ ᱠᱩᱞᱤᱭᱟ
bench/clips/public/sat/indicvoices-sat_00457_b163fdd0_38b1_4b54_8a8b_4741a10c3bf0_1_c.wav,sat,sat-to-hi,6.96,False,2181.0,1063.0,744.0,361.0,2168.0,model,piper,115756,,0.049,0.1,ᱟᱢ ᱚ ᱥᱩᱞᱮᱠᱷᱟ ᱪᱮᱫ ᱞᱟᱹᱭ ᱢᱮ ᱪᱮᱫ ᱠᱚ ᱠᱷᱚᱵᱚᱨ ᱠᱚ,ᱟᱢ ᱚ ᱥᱮᱠᱷᱟ ᱪᱮᱫ ᱞᱟᱹᱭ ᱢᱮ ᱪᱮᱫ ᱠᱚ ᱠᱷᱚᱵᱚᱨ ᱠᱚ
bench/clips/public/sat/indicvoices-sat_00466_b163fdd0_38b1_4b54_8a8b_4741a10c3bf0_1_c.wav,sat,sat-to-hi,7.58,False,2224.1,1027.0,855.0,329.0,2211.0,model,piper,155692,,0.119,0.308,ᱟᱞᱮ ᱦᱚᱸ ᱵᱟᱦᱟ ᱢᱮᱱᱟᱜ ᱵᱟᱦᱟ ᱦᱚᱸ ᱵᱮᱥ ᱜᱮ ᱥᱚᱨᱦᱟᱭ ᱠᱚᱦᱚᱸ ᱤᱭᱟᱹ ᱠᱚ ᱟᱨᱚ,ᱟᱞᱮ ᱦᱚᱸ ᱵᱟᱦᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱵᱟᱦᱟ ᱦᱚᱸ ᱵᱟᱥᱜᱮ ᱥᱚᱦᱚᱨᱟᱭ ᱠᱚᱦᱚᱸ ᱤᱭᱟᱹ ᱠᱚ ᱟᱨᱚ
bench/clips/public/sat/indicvoices-sat_00493_4785074604198170_chunk_1.wav,sat,sat-to-hi,8.88,False,2378.2,1139.0,919.0,309.0,2367.0,model,piper,237612,,0.18,0.778,ᱫᱟᱠᱟᱼᱩᱛᱩ ᱤᱥᱤᱱ ᱫᱚ ᱵᱮᱥᱜᱤᱧ ᱵᱟᱲᱟᱭᱟ ᱟᱨ ᱚᱱᱟᱫᱚ ᱤᱥᱤᱱ ᱠᱚᱦᱚᱸ,ᱫᱟᱠᱟ ᱩᱛᱩ ᱤᱥᱤᱱ ᱫᱚ ᱟᱹᱰᱤ ᱵᱮᱥᱜᱮᱧ ᱵᱟᱰᱟᱭᱟ ᱟᱨ ᱚᱱᱟ ᱫᱚ ᱤᱥᱤᱱ ᱠᱚᱦᱚᱸ
bench/clips/public/sat/indicvoices-sat_00517_96d0a2bd_d5b2_4035_9122_f9f69debea89_1_c.wav,sat,sat-to-hi,3.9,False,1857.7,710.0,570.0,564.0,1844.0,model,piper,77356,,0.034,0.333,ᱚᱻᱟᱪᱪᱷᱟ ᱴᱷᱤᱠ ᱜᱮᱭᱟ ᱟᱫᱚ ᱱᱚᱣᱟ ᱫᱚ,ᱚ ᱟᱪᱪᱷᱟ ᱴᱷᱤᱠ ᱜᱮᱭᱟ ᱟᱫᱚ ᱱᱚᱣᱟ ᱫᱚ
bench/clips/public/sat/indicvoices-sat_00548_4785074604167799_chunk_2.wav,sat,sat-to-hi,6.69,False,2248.2,1017.0,906.0,312.0,2235.0,model,piper,187948,,0.034,0.5,ᱢᱚᱱᱛᱨᱤᱠᱚ ᱱᱤᱭᱮ ᱪᱟᱞᱟᱜᱼᱟ ᱡᱟᱛᱮ ᱱᱤᱭᱟᱹ ᱢᱚᱱᱛᱨᱤᱫᱚᱠᱚ ᱜᱚᱱᱚᱱᱟᱭᱮᱫ ᱠᱚᱣᱟ,ᱢᱚᱱᱛᱨᱤ ᱠᱚ ᱱᱤᱭᱮ ᱪᱟᱞᱟᱜᱼᱟ ᱡᱟᱛᱮ ᱱᱤᱭᱟᱹ ᱢᱚᱱᱛᱨᱤ ᱫᱚᱠᱚ ᱜᱚᱱᱚᱱᱟᱭᱮᱫ ᱠᱚᱣᱟ
bench/clips/public/sat/indicvoices-sat_00551_4785074604167799_chunk_5.wav,sat,sat-to-hi,6.78,False,2233.9,1042.0,801.0,381.0,2224.0,model,piper,194092,,0.094,0.444,ᱟᱹᱫᱤᱵᱟᱹᱥᱤ ᱥᱚᱢᱟᱡᱽ ᱟᱨ ᱟᱹᱫᱤᱵᱟᱹᱥᱤ ᱨᱮᱭᱟᱜ ᱟᱭᱢᱟ ᱨᱚᱠᱚᱢ ᱩᱱᱱᱚᱭᱚᱱ ᱞᱟᱹᱜᱤᱫᱵᱚᱱ,ᱟᱹᱫᱤᱵᱟᱹᱥᱤ ᱥᱚᱢᱟᱡᱽ ᱟᱨ ᱟᱫᱤᱵᱟᱥᱤᱭᱟᱜ ᱟᱭᱢᱟ ᱨᱚᱠᱚᱢ ᱩᱱᱱᱚᱭᱚᱱ ᱞᱟᱹᱜᱤᱫ ᱵᱚᱱ
bench/clips/public/sat/indicvoices-sat_00596_d4d1fac4_314f_4c57_8766_9d23792c5b95_0_c.wav,sat,sat-to-hi,8.4,False,2175.2,1061.0,793.0,309.0,2163.0,model,piper,154668,,0.145,0.364,ᱠᱚᱦᱰᱟ ᱚᱱᱟ ᱱᱤᱛᱚᱜ ᱪᱟᱞᱟᱜ ᱠᱟᱱᱟ ᱠᱤᱞᱳ ᱦᱤᱥᱟᱹᱵ ᱠᱷᱟᱱ ᱪᱚᱞᱞᱤᱥ ᱨᱩᱯᱤᱭᱟ ᱠᱤᱞᱳ,ᱦᱮᱸ ᱠᱚᱦᱚᱸᱰᱟ ᱚᱱᱠᱟ ᱱᱤᱛᱚᱜ ᱪᱟᱞᱟᱜ ᱠᱟᱱᱟ ᱠᱤᱞᱳ ᱦᱤᱥᱟᱹᱵ ᱠᱷᱟᱱ ᱪᱟᱞᱤᱥ ᱨᱩᱯᱤᱭᱟ ᱠᱤᱞᱳ
bench/clips/public/sat/indicvoices-sat_00608_d4d1fac4_314f_4c57_8766_9d23792c5b95_0_c.wav,sat,sat-to-hi,6.02,False,1953.2,742.0,797.0,402.0,1941.0,model,piper,107564,,0.3,0.625,ᱦᱮᱸ ᱜᱟᱡᱚᱨ ᱫᱚ ᱥᱟᱱᱰᱮ ᱫᱤᱱ ᱠᱚᱨᱮᱜᱮ ᱴᱷᱤᱠᱼᱟ ᱦᱮᱸ,ᱵᱟᱡᱟᱨ ᱫᱚ ᱥᱟᱱᱰᱮ ᱫᱤᱱ ᱠᱚᱨᱮ ᱜᱮ ᱴᱷᱤᱠᱟ
bench/clips/public/sat/indicvoices-sat_00628_8ca68fda_37d3_4072_9e73_111d719ce420_1_c.wav,sat,sat-to-hi,3.94,False,1859.4,604.0,827.0,415.0,1846.0,model,piper,98860,,0.038,0.2,ᱢᱚᱥᱞᱟ ᱠᱚ ᱟᱛᱮᱫ ᱤᱥᱤᱱ ᱦᱩᱭᱩᱜᱼᱟ,ᱢᱚᱥᱞᱟ ᱠᱚ ᱟᱛᱮᱜ ᱤᱥᱤᱱ ᱦᱩᱭᱩᱜᱼᱟ
bench/clips/public/sat/indicvoices-sat_00640_8ca68fda_37d3_4072_9e73_111d719ce420_1_c.wav,sat,sat-to-hi,7.4,False,2321.6,965.0,1029.0,313.0,2307.0,model,piper,232492,,0.033,0.182,ᱦᱮᱸ ᱦᱟᱹᱠᱩ ᱫᱚ ᱯᱳᱭᱞᱳ ᱥᱟᱞᱟ ᱠᱚ ᱦᱩᱭᱩᱜᱼᱟ ᱛᱟᱨᱯᱚᱨ ᱟᱹᱨᱩᱵᱽ ᱥᱟᱯᱷᱟ ᱠᱟᱛᱮᱫ,ᱦᱮᱸ ᱦᱟᱹᱠᱩ ᱫᱚ ᱯᱳᱭᱞᱳ ᱥᱟᱞᱟ ᱠᱚ ᱦᱩᱭᱩᱜᱼᱟ ᱛᱟᱨᱯᱚᱨ ᱟᱹᱨᱩᱵ ᱥᱟᱯᱷᱟ ᱠᱟᱛᱮᱜ
