set,clip,words,chunks,asr_ms,nmt_ms,tts_ms,full_ms,first_audio_ms,last_audio_ms,stalls,chunk_vs_whole_chrf,recognized,whole,chunked
public,bench/clips/public/hi/fleurs-hi_00173_1823.wav,25,4,878,663,558,2098,1627,3827,0,70.2,यातायात भाव दो बिंदुओं के बीच व्यक्तिगत चालकों और वाहनों की गतिविधि और एक दूसरे के साथ की जाने वाली पारस्परिक क्रिया का अध्ययन है,ᱴᱨᱟᱯᱷᱤᱠ ᱨᱮᱭᱟᱜ ᱠᱟᱛᱷᱟ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱵᱟᱨᱭᱟ ᱛᱟᱞᱢᱟ ᱢᱩᱫᱨᱮ ᱵᱮᱼᱵᱟᱹᱛᱤᱞ ᱰᱨᱟᱭᱵᱷᱟᱨ ᱟᱨ ᱜᱟᱹᱰᱤ ᱨᱮᱭᱟᱜ ᱠᱟᱹᱢᱤ ᱦᱚᱨᱟ ᱟᱨ ᱢᱤᱫ ᱦᱚᱲ ᱟᱨ ᱢᱤᱫ ᱦᱚᱲᱟᱜ ᱥᱟᱶ ᱡᱳᱜᱟᱡᱳᱜ ᱨᱮᱭᱟᱜ ᱵᱤᱪᱷᱱᱟᱶ ᱾,ᱴᱨᱟᱯᱷᱤᱠ ᱨᱮᱭᱟᱜ ᱜᱚᱱᱚᱝ ᱵᱟᱨᱭᱟ ᱛᱟᱞᱢᱟ ᱢᱩᱫᱨᱮ ᱵᱮᱼᱵᱟᱹᱛᱤᱞ ᱰᱨᱟᱭᱵᱷᱟᱨ ᱾ | ᱟᱨ ᱜᱟᱹᱰᱤ ᱨᱮᱭᱟᱜ ᱠᱟᱹᱢᱤ ᱦᱚᱨᱟ ᱾ | ᱟᱨ ᱢᱤᱫ ᱦᱚᱲ ᱟᱨ ᱢᱤᱫ ᱦᱚᱲᱟᱜ ᱾ | ᱪᱟᱞᱟᱣᱚᱜ ᱠᱟᱱ ᱡᱳᱜᱟᱡᱳᱜ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱵᱤᱰᱟᱹᱣᱟᱱ ᱾
public,bench/clips/public/hi/fleurs-hi_00174_1880.wav,15,2,740,367,682,1789,1389,2060,0,77.8,इस प्रकार जब पेंसिल आई तो यह कई लोगों के लिए एक अच्छी दोस्त थी,ᱱᱚᱶᱟ ᱞᱮᱠᱟᱛᱮ ᱯᱮᱱᱥᱤᱞ ᱦᱮᱡ ᱚᱠᱛᱚ ᱱᱚᱶᱟ ᱫᱚ ᱟᱭᱢᱟ ᱦᱚᱲ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱢᱤᱫᱴᱟᱝ ᱱᱟᱯᱟᱭ ᱜᱟᱛᱮ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,ᱱᱚᱶᱟ ᱞᱮᱠᱟᱛᱮ ᱯᱮᱱᱥᱤᱞ ᱦᱮᱡ ᱛᱟᱭᱚᱢ ᱾ | ᱚᱱᱟᱛᱮ ᱱᱚᱶᱟ ᱫᱚ ᱟᱭᱢᱟ ᱦᱚᱲ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱢᱤᱫᱴᱟᱝ ᱱᱟᱯᱟᱭ ᱜᱟᱛᱮ ᱾
public,bench/clips/public/hi/fleurs-hi_00178_1754.wav,17,2,931,596,536,2063,1784,2113,0,50.9,पपड़ी पतली होने के कारण आसपास पर कईमारियां होंगी लावा के लिए सतह पर बढ़ना आसान था,"ᱪᱚᱞᱟᱹ ᱫᱚ ᱦᱩᱰᱤᱧ ᱦᱩᱭᱩᱜ ᱚᱡᱮᱛᱮ ᱥᱳᱨᱥᱳᱯᱳᱨ ᱟᱭᱢᱟ ᱞᱮᱠᱟᱱ ᱦᱳᱭᱳᱜᱼᱟ, ᱞᱮᱵᱷᱟ ᱞᱟᱹᱜᱤᱫ ᱚᱛ ᱨᱮ ᱪᱟᱞᱟᱣ ᱫᱚ ᱟᱞᱜᱟ ᱦᱳᱭᱳᱹᱭᱟᱜᱼᱟ ᱾",ᱪᱚᱞᱟᱹ ᱫᱚ ᱦᱩᱰᱤᱧ ᱦᱩᱭ ᱞᱮᱱᱛᱮ ᱥᱳᱨᱥᱳᱯᱳᱨ ᱟᱭᱢᱟ ᱞᱮᱠᱟᱱ ᱾ | ᱦᱤᱭᱮᱱ ᱞᱮᱵᱷᱟ ᱪᱮᱛᱟᱱ ᱨᱮ ᱪᱟᱞᱟᱣ ᱞᱟᱹᱜᱤᱫ ᱟᱹᱰᱤ ᱟᱞᱜᱟ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00183_1838.wav,17,3,941,476,633,2050,1745,2857,0,49.6,गीजा में मौजूद ग्रेट पिरामिड सात अजूबा में से केवल एक है जो आज भी खड़ा है,ᱜᱤᱡᱟ ᱨᱮ ᱢᱮᱱᱟᱜ ᱜᱨᱮᱴ ᱯᱨᱤᱢᱤᱰ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱚᱵᱷᱟᱵᱽ ᱢᱩᱫᱽᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱡᱟᱦᱟᱸ ᱫᱚ ᱱᱤᱛᱦᱚᱸ ᱢᱮᱱᱟᱜᱼᱟ ᱾,ᱜᱤᱨᱟᱴ ᱯᱮᱨᱟᱢᱤᱰ ᱮᱭᱟᱭ ᱫᱚ ᱜᱤᱡᱟ ᱨᱮ ᱢᱮᱱᱟᱜᱼᱟ ᱾ | ᱱᱚᱶᱟ ᱫᱚ ᱥᱩᱢᱩᱝ ᱢᱤᱫᱴᱟᱝ ᱚᱵᱷᱟᱵᱽ ᱠᱟᱱᱟ ᱾ | ᱡᱟᱦᱟᱸᱭ ᱫᱚ ᱱᱤᱛᱦᱚᱸ ᱢᱮᱱᱟᱜ ᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00185_1762.wav,19,3,851,411,581,1843,1599,2795,0,60.1,यह बीमारी सुअरों के कारण होती है जो बाद में मच्छरों के माध्यम से मनुष्यों में आ जाती है,ᱱᱚᱶᱟ ᱨᱳᱜᱽ ᱫᱚ ᱜᱩᱨ ᱚᱡᱮᱛᱮ ᱦᱳᱭᱳᱜᱼᱟ ᱡᱟᱦᱟᱸ ᱛᱟᱭᱚᱢᱛᱮ ᱢᱳᱥᱚᱠ ᱛᱟᱞᱟᱛᱮ ᱦᱚᱲ ᱠᱚ ᱴᱷᱮᱱ ᱦᱮᱡᱚᱜᱼᱟ ᱾,ᱱᱚᱶᱟ ᱨᱳᱜᱽ ᱫᱚ ᱜᱩᱨ ᱚᱡᱮᱛᱮ ᱦᱳᱭᱳᱜᱼᱟ ᱾ | ᱚᱱᱟ ᱛᱟᱭᱚᱢ ᱡᱟᱦᱟᱸ ᱫᱚ ᱢᱚᱥᱠᱚ ᱾ | ᱩᱯᱟᱹᱭ ᱫᱚ ᱦᱚᱲ ᱠᱚ ᱴᱷᱮᱱ ᱦᱮᱡ ᱟᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00188_1757.wav,24,4,906,489,701,2095,1415,3505,0,56.3,केवल जर्म लाइन कोशिका में वृद्धिपतों तक पहुंच सकती जकि अनन््य होने वाली वृद्धि से कोशिकाएं नष्ट कर सकती है यह अपन समझता है,ᱥᱩᱢᱩᱝ ᱡᱟᱨᱢ ᱞᱟᱭᱤᱱ ᱠᱳᱥ ᱨᱮᱭᱟᱜ ᱵᱟᱹᱲᱛᱤ ᱨᱮ ᱥᱮᱴᱮᱨ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱡᱟᱦᱟᱸ ᱫᱚ ᱵᱟᱝ ᱜᱮ ᱵᱟᱹᱲᱛᱤ ᱠᱳᱥ ᱠᱚ ᱜᱚᱡ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾,ᱥᱩᱢᱩᱝ ᱡᱟᱨᱢ ᱞᱟᱭᱤᱱ ᱠᱳᱥ ᱨᱮ ᱾ | ᱮᱴᱟᱜ ᱠᱚ ᱞᱮᱠᱟ ᱵᱟᱹᱲᱛᱤ ᱦᱚᱲ ᱠᱚ ᱴᱷᱮᱱ ᱥᱮᱴᱮᱨ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾ | ᱡᱟᱱᱟᱢ ᱠᱷᱟᱹᱛᱤᱨ ᱠᱳᱥ ᱠᱚ ᱜᱚᱡ ᱞᱮᱫᱮᱭᱟ ᱾ | ᱱᱚᱶᱟ ᱫᱚ ᱟᱢᱟᱜ ᱢᱚᱱᱮ ᱦᱩᱭ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00190_1885.wav,18,2,724,454,696,1875,1468,2179,0,73.6,दस से ग्यारह बजे एम डी टी के बीच यार्ड में कैदियों द्वारा आग लगा दी गई थी,ᱜᱮᱞ ᱠᱷᱚᱱ ᱜᱮᱞ ᱜᱮᱞ ᱴᱟᱲᱟᱝ ᱢᱩᱫᱨᱮ ᱮᱢ ᱰᱤ ᱴᱤ ᱢᱩᱫᱨᱮ ᱚᱲᱟᱜ ᱨᱮ ᱡᱮᱦᱟᱹᱞᱤᱭᱟᱹ ᱠᱚ ᱫᱟᱨᱟᱭ ᱛᱮ ᱜᱷᱟᱹᱞ ᱞᱮᱱᱟ ᱾,ᱜᱮᱞ ᱠᱷᱚᱱ ᱜᱮᱞ ᱜᱮᱞ ᱴᱟᱲᱟᱝ ᱢᱩᱫᱨᱮ ᱮᱢ ᱰᱤ ᱴᱤ ᱾ | ᱚᱲᱟᱜ ᱚᱲᱟᱜ ᱨᱮᱱ ᱠᱚ ᱫᱟᱨᱟᱭ ᱛᱮ ᱜᱷᱟᱹᱞ ᱞᱮᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00192_1912.wav,21,3,870,483,674,2027,1498,3186,0,74.2,अधिकांश छोटे द्वीप स्वतंत्र राष्ट्र हैं या फ्रांस से संबंधित हैं और लग्ज़री बीच रििसॉर्ट के रूप में जाने जाते हैं,ᱟᱭᱢᱟᱜᱟᱱ ᱦᱩᱰᱤᱧ ᱰᱷᱤᱯ ᱜᱮ ᱯᱷᱩᱨᱜᱟᱹᱞ ᱫᱤᱥᱚᱢ ᱥᱮ ᱯᱷᱮᱨᱟᱱᱥ ᱨᱮᱭᱟᱜ ᱟᱨ ᱱᱚᱶᱟ ᱫᱚ ᱞᱩᱡᱩᱨᱤ ᱵᱤᱪ ᱨᱤᱥᱳᱨᱴ ᱧᱩᱛᱩᱢ ᱛᱮ ᱩᱯᱨᱩᱢᱟ ᱾,ᱟᱭᱢᱟᱜᱟᱱ ᱦᱩᱰᱤᱧ ᱰᱷᱤᱯ ᱠᱚᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱯᱷᱩᱨᱜᱟᱹᱞ ᱫᱤᱥᱚᱢ ᱾ | ᱵᱟᱝᱠᱷᱟᱱ ᱯᱷᱮᱨᱟᱱᱥ ᱥᱟᱞᱟᱜ ᱡᱳᱜᱟᱡᱳᱜ ᱢᱮᱱᱟᱜᱼᱟ ᱾ | ᱟᱨ ᱱᱚᱶᱟ ᱫᱚ ᱞᱩᱡᱩᱨᱤ ᱵᱤᱪ ᱨᱤᱥᱳᱨᱴ ᱧᱩᱛᱩᱢ ᱛᱮ ᱩᱯᱨᱩᱢᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00217_1745.wav,19,3,682,516,657,1854,1431,2939,0,59.7,प्राकृतिक वातावरण में पौधे सबसे अच्छे दिखेते हैं इसलिए सिर्फ एक नमूने को भी हटाने के प्रलोभन को रोकेें,ᱥᱮᱨᱣᱟ ᱟᱱᱟᱜ ᱦᱚᱭᱦᱩᱫᱤᱥ ᱨᱮ ᱚᱛᱢᱚᱱ ᱠᱚ ᱡᱚᱛᱚ ᱠᱷᱚᱱ ᱥᱚᱨᱮᱥ ᱧᱮᱞᱚᱜᱼᱟ ᱚᱱᱟᱛᱮ ᱢᱤᱫᱴᱟᱝ ᱪᱤᱱᱦᱟᱹ ᱦᱚᱸ ᱦᱟᱛᱟᱣ ᱨᱮᱭᱟᱜ ᱞᱟᱹᱞᱤᱥ ᱮ ᱵᱚᱱᱚᱫᱚᱞ ᱢᱮ ᱾,ᱥᱮᱨᱣᱟ ᱟᱱᱟᱜ ᱦᱚᱭᱦᱩᱫᱤᱥ ᱨᱮ ᱚᱛᱢᱚᱱ ᱠᱚ ᱥᱚᱨᱮᱥ ᱧᱮᱞᱚᱜᱼᱟ ᱾ | ᱚᱱᱟᱛᱮ ᱥᱩᱢᱩᱝ ᱢᱤᱫᱴᱟᱝ ᱥᱚᱢᱯᱮᱞ ᱞᱟᱹᱜᱤᱫ ᱦᱚᱸ ᱾ | ᱵᱚᱱᱚᱫᱚᱞ ᱨᱮᱭᱟᱜ ᱞᱟᱹᱞᱤᱥ ᱵᱚᱱᱚᱫᱚᱢ ᱢᱮ ᱾
public,bench/clips/public/hi/fleurs-hi_00226_1917.wav,17,2,900,578,536,2014,1485,2441,0,90.2,रोम में अलग अलग जगहों पर कई बड़े टेलीविज़न स्क्रीन लगाए गए ताकि लोग समारोह देख सकें,ᱨᱩᱢ ᱨᱮᱭᱟᱜ ᱟᱭᱢᱟ ᱴᱷᱟᱶ ᱨᱮ ᱟᱭᱢᱟ ᱢᱟᱨᱟᱝ ᱴᱮᱞᱤᱵᱷᱤᱥᱚᱱ ᱥᱠᱨᱤᱱ ᱛᱷᱟᱯᱚᱱ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱡᱟᱦᱟᱸᱛᱮ ᱦᱚᱲ ᱠᱚ ᱟᱠᱷᱲᱟ ᱠᱚ ᱧᱮᱞ ᱫᱟᱲᱮᱹᱭᱟᱜᱼᱟ ᱾,ᱨᱩᱢ ᱨᱮᱭᱟᱜ ᱟᱭᱢᱟ ᱴᱷᱟᱶ ᱨᱮ ᱟᱭᱢᱟ ᱢᱟᱨᱟᱝ ᱾ | ᱴᱮᱞᱤᱵᱷᱤᱥᱚᱱ ᱥᱠᱨᱤᱱ ᱛᱷᱟᱯᱚᱱ ᱦᱩᱭ ᱞᱮᱱᱟ ᱡᱟᱦᱟᱸᱛᱮ ᱦᱚᱲ ᱠᱚ ᱟᱠᱷᱲᱟ ᱠᱚ ᱧᱮᱞ ᱫᱟᱲᱮᱹᱭᱟᱜᱼᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00227_2002.wav,17,2,732,668,370,1770,1681,2369,0,75.1,यह डिवाइस को हवा में मूव करके खिलाड़ियों को एक्शन और मूवमेंट कंट्रोल करने की अनुमति देगा,ᱱᱚᱶᱟ ᱫᱚ ᱠᱷᱮᱞᱳᱰᱤᱭᱟᱹ ᱠᱚ ᱰᱩᱭᱤᱥ ᱫᱚ ᱦᱚᱭ ᱨᱮ ᱪᱟᱞᱟᱣ ᱠᱟᱛᱮ ᱮᱠᱥᱚᱱ ᱟᱨ ᱪᱟᱞᱟᱣᱟᱱ ᱥᱟᱢᱲᱟᱣ ᱨᱮᱭᱟᱜ ᱪᱷᱟᱹᱲ ᱮ ᱮᱢᱼᱟ ᱾,ᱱᱚᱶᱟ ᱫᱚ ᱰᱮᱥᱟᱭᱩᱢ ᱫᱚ ᱦᱚᱭ ᱨᱮ ᱪᱟᱞᱟᱣ ᱠᱟᱛᱮ ᱠᱷᱮᱞᱳᱰᱤᱭᱟᱹ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱮᱠᱥᱚᱱ ᱾ | ᱟᱨ ᱪᱟᱞᱟᱣᱟᱱ ᱥᱟᱢᱲᱟᱣ ᱨᱮᱭᱟᱜ ᱪᱷᱟᱹᱲ ᱮᱢᱼᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00232_1679.wav,14,2,776,380,579,1735,1632,1854,0,61.4,एरोस्मिथ ने अपने दौरे के अपने शेष संगीत कार्यक्रमों को रद्द कर दिया है,ᱮᱨᱳᱥᱤᱢᱤᱛ ᱫᱚ ᱟᱡᱟᱜ ᱴᱩᱨ ᱨᱮᱭᱟᱜ ᱮᱴᱟᱜ ᱠᱚᱱᱥᱟᱨᱴ ᱠᱚ ᱵᱚᱱᱚᱫᱚᱞ ᱟᱠᱟᱫᱟ ᱾,ᱮᱨᱳᱥᱤᱢᱤᱛ ᱫᱚ ᱟᱡᱟᱜ ᱮᱴᱟᱜ ᱥᱟᱸᱜᱷᱟᱨ ᱠᱚ ᱪᱟᱞᱟᱣ ᱞᱮᱫᱟ ᱾ | ᱠᱚᱱᱥᱟᱨᱴ ᱠᱚ ᱵᱚᱱᱚᱫᱚᱞ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00237_1891.wav,15,2,821,664,378,1864,1601,1903,0,67.5,ल्खा सिंह ने छप्पन भोग भजन भी प्रस्तुत किए गायक राजू खंडेलवाल उनके साथ थे,"ᱞᱚᱠᱠᱷᱟ ᱥᱤᱝ ᱫᱚ ᱪᱚᱯᱚᱱ ᱵᱷᱳᱜ ᱵᱷᱚᱡᱚᱱ ᱮ ᱥᱮᱨᱮᱧ ᱞᱮᱫᱟ, ᱥᱮᱨᱮᱧ ᱠᱟᱹᱨᱤᱜᱚᱞ ᱨᱟᱡᱩ ᱠᱷᱟᱱᱰᱮᱞᱣᱟᱞ ᱩᱱᱤ ᱥᱟᱶ ᱮ ᱛᱟᱸᱦᱮ ᱠᱟᱱᱟ ᱾",ᱞᱚᱠᱦᱟ ᱥᱤᱝ ᱟᱜ ᱪᱚᱯᱟᱱ ᱵᱷᱳᱜ ᱵᱷᱚᱡᱚᱱ ᱦᱚᱸ ᱾ | ᱥᱮᱨᱮᱧ ᱠᱟᱹᱨᱤᱜᱚᱞ ᱨᱟᱡᱩ ᱠᱷᱟᱱᱰᱮᱞᱣᱟᱞ ᱩᱱᱤ ᱥᱟᱶ ᱮ ᱛᱟᱸᱦᱮ ᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00240_1698.wav,21,3,909,575,676,2159,1802,3316,0,63.2,ब्रह्मांड की सभी वस्तुएँ पदार्थ से बनी हैं सारे पदार्थ सूक्ष्मतम कणों से बने हैं जिन्हें अनु का कहा जाता है,"ᱡᱮᱜᱮᱫ ᱨᱮᱭᱟᱜ ᱥᱟᱱᱟᱢ ᱡᱤᱱᱤᱥ ᱜᱮ ᱡᱤᱱᱤᱥ ᱛᱮ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ, ᱥᱟᱱᱟᱢ ᱡᱤᱱᱤᱥ ᱫᱚ ᱦᱩᱰᱤᱧ ᱠᱷᱚᱱ ᱦᱩᱰᱤᱧ ᱠᱟᱹᱴᱤᱠᱟ ᱛᱮ ᱵᱮᱱᱟᱣ ᱡᱟᱦᱟᱸ ᱫᱚ ᱚᱱᱩ ᱨᱮᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱛᱮ ᱩᱯᱨᱩᱢᱟ ᱾",ᱡᱮᱜᱮᱫ ᱨᱮᱭᱟᱜ ᱥᱟᱱᱟᱢ ᱟᱭᱩᱢᱟᱹᱱ ᱜᱮ ᱡᱤᱱᱤᱥ ᱛᱮ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ ᱾ | ᱥᱟᱱᱟᱢ ᱡᱤᱱᱤᱥ ᱜᱮ ᱦᱩᱰᱤᱧ ᱠᱷᱚᱱ ᱦᱩᱰᱤᱧ ᱠᱟᱹᱴᱤᱠᱟ ᱛᱮ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ ᱾ | ᱡᱟᱦᱟᱸ ᱠᱚ ᱟᱱᱩ ᱠᱟ ᱠᱚ ᱢᱮᱱᱚᱜᱼᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00247_1770.wav,20,3,888,537,626,2051,1601,3057,0,78.1,यह तर्क संगत लग रहा है क्योंकि ऐसा महसूस नहीं होता है कि पृथ्वी चल रही है है कि नहीं,ᱱᱚᱶᱟ ᱞᱟᱹᱞᱤᱥ ᱫᱚ ᱡᱳᱜᱟᱡᱳᱜ ᱟᱱᱟᱜ ᱢᱮᱱᱛᱮ ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱪᱮᱫᱟᱜ ᱥᱮ ᱡᱮᱜᱮᱫ ᱪᱟᱞᱟᱣᱚᱜ ᱠᱟᱱᱟ ᱥᱮ ᱵᱟᱝ ᱚᱱᱟ ᱵᱟᱝ ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜ ᱟ ᱾,ᱱᱚᱶᱟ ᱞᱟᱹᱞᱤᱥ ᱫᱚ ᱡᱳᱜᱟᱡᱳᱜ ᱢᱮᱱᱛᱮ ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱾ | ᱪᱮᱫᱟᱜ ᱥᱮ ᱱᱚᱶᱟ ᱫᱚ ᱵᱟᱝ ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱾ | ᱡᱮ ᱡᱮᱜᱮᱫ ᱪᱟᱞᱟᱣᱚᱜ ᱠᱟᱱᱟ ᱥᱮ ᱵᱟᱝ ᱾
public,bench/clips/public/hi/fleurs-hi_00251_1687.wav,17,2,815,349,795,1959,1493,2369,0,45.6,अलगाव और पुनर्सयोजन भिन्नता प्रत्येक पीढ़ी के साथ दो पुलों के बीच आगे पीछे होती रहती है,ᱵᱷᱮᱜᱟᱨ ᱟᱨ ᱨᱤᱼᱥᱤᱴᱤᱝ ᱨᱮᱭᱟᱜ ᱵᱷᱮᱜᱟᱨ ᱫᱚ ᱡᱚᱛᱚ ᱡᱟᱱᱟᱢ ᱥᱟᱶ ᱥᱟᱶᱛᱮ ᱵᱟᱨᱭᱟ ᱵᱨᱤᱡ ᱢᱩᱫᱨᱮ ᱛᱟᱭᱚᱢ ᱛᱟᱭᱚᱢ ᱦᱳᱭᱳᱜᱼᱟ ᱾,ᱥᱟᱱᱟᱢ ᱡᱟᱱᱟᱢ ᱥᱟᱶ ᱵᱷᱮᱜᱟᱨ ᱟᱨ ᱨᱤᱼᱥᱤᱯᱤᱝ ᱵᱷᱮᱜᱟᱨ ᱾ | ᱵᱟᱨᱭᱟ ᱰᱩᱵᱟᱹ ᱢᱩᱫ ᱨᱮ ᱛᱟᱭᱚᱢ ᱛᱟᱭᱚᱢ ᱪᱟᱞᱟᱣᱚᱜ ᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00253_1844.wav,17,3,707,564,528,1799,898,2043,0,61.8,चांद की सतह चट्टानों और धूल से बनी है चांद की बाहरी परत को कृष््ट कहते हैं,"ᱪᱚᱱᱫᱨ ᱨᱮᱭᱟᱜ ᱚᱛ ᱫᱚ ᱫᱷᱤᱨᱤ ᱟᱨ ᱚᱛᱚᱢ ᱛᱮ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ, ᱪᱚᱱᱫᱨᱚ ᱨᱮᱭᱟᱜ ᱵᱤᱞᱟᱹᱛ ᱚᱛ ᱫᱚ ᱠᱨᱤᱥᱴ ᱠᱚ ᱢᱮᱱᱚᱜᱼᱟ ᱾",ᱪᱚᱱᱫᱨ ᱨᱮᱭᱟᱜ ᱚᱛ ᱨᱮᱭᱟᱜ ᱫᱷᱤᱨᱤ ᱾ | ᱟᱨ ᱚᱛᱚᱢ ᱠᱷᱚᱱ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ ᱪᱚᱱᱫᱨᱚᱜ ᱨᱮᱭᱟᱜ ᱾ | ᱵᱤᱞᱟᱹᱛ ᱨᱮᱭᱟᱜ ᱯᱚᱨᱤᱢᱟᱱ ᱫᱚ ᱠᱨᱤᱥᱴ ᱠᱚ ᱢᱮᱱᱚᱜᱼᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00268_1846.wav,25,4,785,687,601,2073,1686,3713,0,51.7,इस प्रारूप सबसे सरल पूर्ण संख्या अनुपात प्राप्त करने के लिए बारह से भाग देना क्या अभिमुखता अनुपात को इसलिए तीन बिलंबों कहा जाता है,ᱱᱚᱶᱟ ᱯᱷᱚᱨᱢᱮᱴ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱡᱚᱛᱚ ᱠᱷᱚᱱ ᱥᱟᱫᱷᱟᱨᱚᱱ ᱜᱚᱴᱟ ᱮᱞ ᱨᱮᱭᱟᱜ ᱦᱟᱹᱴᱤᱧ ᱧᱟᱢ ᱞᱟᱹᱜᱤᱫ ᱵᱟᱨ ᱠᱷᱚᱱ ᱵᱟᱨ ᱦᱟᱹᱴᱤᱧ ᱠᱚᱨᱟᱣ ᱡᱟᱦᱟᱸ ᱚᱡᱮᱛᱮ ᱚᱱᱩᱢᱟᱹᱱ ᱨᱮᱭᱟᱜ ᱦᱟᱹᱴᱤᱧ ᱫᱚ ᱯᱮᱭᱟ ᱵᱤᱞᱚᱢ ᱠᱚ ᱢᱮᱱᱚᱜᱼᱟ ᱾,ᱱᱚᱶᱟ ᱯᱷᱚᱨᱢᱮᱴ ᱫᱚ ᱡᱚᱛᱚ ᱠᱷᱚᱱ ᱥᱟᱫᱷᱟᱨᱚᱱ ᱜᱚᱴᱟ ᱮᱞ ᱨᱮᱭᱟᱜ ᱚᱱᱩᱢᱟᱹᱱ ᱮ ᱧᱟᱢ ᱟᱠᱟᱫᱟ ᱾ | ᱵᱟᱨ ᱠᱷᱚᱱ ᱵᱟᱨ ᱫᱷᱟᱹᱵᱤᱡ ᱾ | ᱥᱮᱭᱟᱨ ᱮᱢ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱥᱮ ᱥᱮ ᱥᱮ ᱚᱱᱟ ᱥᱮ ᱚᱱᱟ ᱨᱮᱭᱟᱜ ᱥᱮ ᱥᱮ ᱵᱟᱝ ᱚᱱᱟ ᱥᱮ ᱵᱟᱝ ᱾ | ᱚᱱᱟᱛᱮ ᱯᱮᱭᱟ ᱵᱤᱞᱚᱢ ᱞᱟᱹᱭ ᱦᱳᱭᱳᱜᱼᱟ ᱾
